"L1","Demographic","Unit","Date","Value","Country","Source","Source URL"
"Grand Bassa","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",6544,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",13710,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",7631,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",6920,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",14551,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",5216,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",5874,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",11090,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",4025,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",4747,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",8772,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",15634,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",16604,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",32238,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",2741,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",3317,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",6058,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",2146,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",2431,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",4577,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",2215,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",2209,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",4424,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",1723,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",1671,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",3394,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",1015,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",1030,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",2045,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",825,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",1017,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",1842,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",468,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",412,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",880,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",638,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",737,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",1375,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, Female Total","Persons","1/1/2008 12:00:00 AM",110780,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Bassa","Population, Male Total","Persons","1/1/2008 12:00:00 AM",110913,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Area (square miles)","square miles","1/1/2008 12:00:00 AM",1993,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Average Household Size","Persons","1/1/2008 12:00:00 AM",4.8,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population Density","persons/area","1/1/2008 12:00:00 AM",65,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population Total","Persons","1/1/2008 12:00:00 AM",127076,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",10615,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",10814,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",21429,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",6345,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",7625,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",13970,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",6586,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",7058,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",13644,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",6132,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",5473,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",11605,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",5556,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",5460,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",11016,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",3667,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",4037,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",7704,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",3683,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",3793,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",7476,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",2450,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",2786,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",5236,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",1867,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",2274,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",4141,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",9369,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",10166,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",19535,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",1248,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",1545,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",2793,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",836,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",1089,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1925,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",982,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",1081,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",2063,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",715,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",847,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",1562,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",419,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",526,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",945,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",416,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",564,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",980,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",244,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",227,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",471,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",267,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",314,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",581,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, Female Total","Persons","1/1/2008 12:00:00 AM",61397,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Cape Mount","Population, Male Total","Persons","1/1/2008 12:00:00 AM",65679,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2.9,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Area (square miles)","square miles","1/1/2008 12:00:00 AM",4048,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Average Household Size","Persons","1/1/2008 12:00:00 AM",7.6,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population Density","persons/area","1/1/2008 12:00:00 AM",31,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population Total","Persons","1/1/2008 12:00:00 AM",125258,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",7398,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",7766,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",15164,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",7439,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",8607,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",16046,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",7839,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",9324,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",17163,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",7119,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",7819,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",14938,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",5339,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",5686,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",11025,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",3777,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",4179,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",7956,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",3463,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",3317,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",6780,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",2561,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",2686,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",5247,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",2129,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",2060,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",4189,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",7768,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",8156,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",15924,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",1443,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",1479,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",2922,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",895,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",1005,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1900,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",1022,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",992,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",2014,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",665,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",603,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",1268,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",457,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",459,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",916,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",406,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",388,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",794,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",247,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",174,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",421,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",297,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",294,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",591,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, Female Total","Persons","1/1/2008 12:00:00 AM",60264,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand Gedeh","Population, Male Total","Persons","1/1/2008 12:00:00 AM",64994,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",-0.4,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Area (square miles)","square miles","1/1/2008 12:00:00 AM",1504,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Average Household Size","Persons","1/1/2008 12:00:00 AM",5.3,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population Density","persons/area","1/1/2008 12:00:00 AM",38,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population Total","Persons","1/1/2008 12:00:00 AM",57913,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",4571,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",4959,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",9530,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",3266,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",4073,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",7339,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",2838,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",3433,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",6271,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",2736,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",2622,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",5358,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",2202,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",2058,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",4260,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",1755,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",1652,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",3407,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",1467,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",1415,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",2882,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",1183,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",1194,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",2377,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",1013,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",877,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",1890,"LR","Open Data for Africa","http://opendataforafrica.org/"
