item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
WCHPDELT2WP3,"DELTAMETHRIN, 'K-OTHRINE', 2.5%, wettable powder, 33g sach.",17,1.5,15,0.3825,0.044,yes
WCHPDELT2WP8,"DELTAMETHRIN, 'K-OTHRINE', 2.5%, wettable powder, 80g sach.",25,14.7,1,0.75,0.1,yes
WCHPLIMEQP40,"QUICK LIME, calcium oxide, powder, 40kg bag",0,0,0,0,0,yes
WCHPLIMEQP5,"LIME, QUICK, calcium oxide, powder, 5kg box, IATA",0,0,0,0,0,
WCHPLIMESP25,"LIME, SLAKED, calcium hydroxide, powder, 25kg bag",0,0,0,0,0,yes
WCHPLIMESP33,"LIME, SLAKED, calcium hydroxide, powder, 33kg bag",0,0,0,0,33,yes
WCHPPERM5P2,"PERMETHRIN, 0.5%, powder, 25g, sachet",0,0,0,0,0,yes
WCHPPERM5P25K,"PERMETHRIN, 0.5%, powder 25kg sack",0,0,0,0,0,
WCHPPERM5P25S,"PERMETHRIN, 0.5%, powder, 25g, sachet",0,0,0,0,0,
WCHPPERM5P50S,"PERMETHRIN, 0.5%, powder 50g, sachet",5,14,5,0.35,0.15,
WCHPPERM5P50T,"PERMETHRIN, 0.5%, powder, 50g, tin",0,0,0,0.54,0.08,yes
WCHPPHOS3T,"ALUMINIUM PHOSPHIDE, 'PHOSTOXIN', 3g, tab., pack of 1kg",0,0,0,0,0,yes
WCHPRODEL05,"LANIRAT, granulated, 500g, tin",0,0,0,0,0,
WCHPSOCAP25,"SODIUM CARBONATE, powder, for water treatment, 25kg bags",0,0,0,0,0,
WMEAALUT01,"WATER TEST, aluminium",11,4,11,0.484,0.17,yes
WMEAALUT01T,"TABLETS for dosing aluminium in water test, n° 1&2",22,6,6,0.003168,0.0006,yes
WMEAALUTPACK,ALUMINIUM TESTER PACK,0,0,0,0,0,
WMEACHMT10,"CHLORIMETER, Ele",18,5,10,0.9,0.46,
WMEACLIN10,"CLINOMETER, CLYSIMETER, 360deg",11,3.5,9,0.3465,0.15,yes
WMEACLYS10,"CLYSIMETER, CLINOMETER, 400 GON",0,0,0,0,0,
WMEACMPA10,"COMPASS, GEOLOGIST",0,0,0,0,0,
WMEACNDU02,"CONDUCTIVITY METER, range 0-2.0ms/cm",0,0,0,0,0,
WMEACNDU10,"CONDUCTIVITY METER, Palintest",0,0,0,0,0,
WMEACNDU20,"CONDUCTIVITY METER, range 0 - 20.0 ms/cm",36,12,32,13.824,2.2,yes
WMEACNDU500,"CONDUCTIVITY METER, range 0-500.0ms/cm",0,0,0,0,0,
WMEACNDUPHMT,CONDUCTIVITY/ pH meter combined,36,12,32,13.824,2.55,yes
WMEAFLOW0.3-3,"FLOWMETER WITH FLOATING CONE,300L - 3000L/HR",0,0,0,0,0,
WMEAFLOW0.6-6,"FLOWMETER WITH FLOATING CONE, 600L - 6000L/HR",0,0,0,0,0,
WMEAFLOW10,"FLOWMETER, Fuji/Portaflow (GIO SA)",60,32,15,28.8,5.66,
WMEAFLOW10A,FLOWMETER SENSOR FLD51 FOR PORTAFLOW X,27,13,17,5.967,2.04,
WMEAFLOW10B,"FLOWMETER, Transfer software for Portaflow OS WIN 9x or NT",0,0,0,0,0,
WMEAFLOW2F,"FLOWMETER, 2"", threaded female",0,0,0,0,0,
WMEAGPS-CAM1,"CAMERA with geographical coordinates, built-in GPS",0,0,0,0,0,
WMEAGPS-GARM,"GPS, Garmin Etrex, 2 x AA/R6 batterries",0,0,0,0,0,
WMEAHYGR10,HYGROMETER,0,0,0,0,0,
WMEAHYGRMEST,"METEO PORTABLE STATION, hygrometer, thermometer, barometer",0,0,0,0,0,
WMEALEVE10,"LEVEL, Abney",0,0,0,0,0,yes
WMEALEVE20,"LEVEL, surveying level, 22X",29,20,20,11.6,3.1,yes
WMEAMISC00,Miscellaneous code for adding Group/Family to FSHQ item tree,0,0,0,0,0,
WMEAPHMT10,POCKET-METER pH330 SET incl SenTix 41-electrode,36,12,32,13.824,2.4,yes
WMEAPHMTCOLO,"PH TESTER, colorimetric",0,0,0,0,0,
WMEAPHOT10,"PHOTOMETER, Ele",0,0,0,0,0,
WMEAPHPA0014,"SET OF pH STRIPS, 100 strips, 0 to 14",0,0,0,0,0,
WMEAPOOL10,POOL TESTER + accessories,11.5,4,11,0.506,0.02,yes
WMEAPOOL10A,(pool test) TABLET DPD1 for dosing free chlorine,12,8,6,0.0026,0.06,yes
WMEAPOOL10B,(pool test) TABLET DPD3 for dosing total chlorine,12,8,6,0.0026,0.08,yes
WMEAPOOL10C,(pool test) TABLET RED PHENOL for PH control,12,8,6,0.0026,0.06,yes
WMEAPRES10,"GAUGE, PRESSURE, for water, 10bar, + adapt. thread male 1""",9,10,6,0.54,0.4,
WMEASRGW100G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 100m",48,38,36,65.664,8.4,yes
WMEASRGW100S,"SOUNDING ROD FOR GROUND WATER, Spohr,100m",0,0,0,0,0,
WMEASRGW150G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 150 m",44,28,33,40.656,7,
WMEASRGW150S,"SOUNDING ROD FOR GROUND WATER, Spohr, 150 m",0,0,0,0,0,
WMEASRGW200G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 200m",48,38,36,65.664,70.7,
WMEASRGW400G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 400m",0,0,0,0,0,
WMEASRGW500G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 500m",0,0,0,0,0,
WMEASRGW50G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 50m",30,19,26,14.82,2,
WMEATHEO10,"THEODOLITE, vertical and horizontal angle reading",42,26,25,27.3,3.8,yes
WMEATHEO10A,"ROD for theodolite, graduated, measuring, flat, telescopic",0,0,0,0,0,yes
WMEATHEO10B,"ROD for theodolite, graduated, measuring, round, telescopic",0,0,0,0,0,yes
WMEATHEO10C,TRIPODE for theodolite,103,18,20,37.08,4.8,yes
WMEATHEO10D,"TRIPODE UNIVERSAL, for measuring instruments",0,0,0,42.8,5.3,yes
WMEATHER10,THERMOMETER for tube well,3,30,3,0.27,0.36,
WMEATHER100,"THERMOMETER, 0 to 100C",0,0,0,0,0,
WMEATHER50,"THERMOMETER, 0 to 50C",1,41,1,0.041,0.06,
WMEATHERC1,"THERMOMETER, for compost, lenght 1m",0,0,0,0,0,
WMEATOPO10,TOPOFIL (Chaix),13,9,10,1.17,0.5,
WMEATURB10,"TURBIDITY TUBE, for measuring turbidity, plastic, in 2 pces",36,4,7,1.008,0.25,yes
WMEAVMIWPENH01,"HAND PENETROMETER, 1m depth",0,0,0,0,0,
WMEAWHIS10,"WHISTLE, for well, with measuring tape 25m",38,6,15,3.42,1.86,
WMISMISC,"MISCELLANEOUS, Group Wat/Hab",0,0,0,0,0,
WNEAGACL11/4,"CLAMP, to clamp on 1.1/4"" pipe, use with 8mm allen key",0,0,0,0,0,
WNEAMISC00,Miscellaneous code for adding Group/Family to FSHQ item tree,0,0,0,0,0,
WNEASTNR2,"STRAINER+check valve,2"", thred fem.",8,21,8,1.344,0.86,
WNEASTNR3,"STRAINER+check valve, 3"", thread fem.",13,20,13,3.38,1.8,yes
WNEASTNR3+,"STRAINER+check valve,3"",for hose,bronze",30,13,13,5.07,3.2,yes
WNEASTNR4,"STRAINER+check valve,4"",ND100, thread fem.",0,0,0,0,0,
WNEASTRI3,"STRAINER BASKET,without check valve, 3""",0,0,0,0,0,
WNECBRCA0505,"COUPLING, BRASS, ADAPTOR, thread male 1/2"" to hose tail 1/2""",0,0,0,0,0,
WNECBRCA07M07T,"COUPLING, BRASS, ADAPTOR,threaded male 3/4"" to hose tail3/4""",0,0,0,0,0,
WNECBRCA1M1/2T,"COUPLING, BRASS, ADAPTOR, threaded male 1"" to hose tail 1/2""",0,0,0,0,0,yes
WNECBRCA2M2T,"COUPLING, BRASS, ADAPTOR, thread male 2"" to hose tail 2""",0,0,0,0,0,
WNECBRCA3F3T,"COUPLING, BRASS, ADAPTOR, 2 pces, thr. fem. 3""/hose tail 3""",0,0,0,0,0,
WNECBRCA3G,"(hosetail coupling 3"") GASKET WASHER",0,0,0,0,0,
WNECBRCA3M1/2T,"COUPLING, BRASS, ADAPTER, thread male 3"" to hose tail 1""",9,10,9,0.81,1.26,
WNECBRCA3M3T,"COUPLING, BRASS, ADAPTOR, thread. male 3"" to hosetail 3""",9,11,9,0.891,0.84,
WNECBRNN0707,"COUPLING, BRASS, NIPPLE, 2 x thread male 3/4""",0,0,0,0,0,
WNECBRUU0707,"COUPLING, BRASS, SOCKET, 2 x thread female 3/4""",0,0,0,0,0,
WNECBRYY3F,"COUPLING, BRASS, Y, threaded female 3/4""",0,0,0,0,0,
WNECCOCC32CC,"COUPLING, COMPRESSION, SOCKET, ""PLASSON"", hose diam. 32-32",6,15,6,0.54,0.18,yes
WNECCOCC32CC1,"COUPLING, COMPRESSION, SOCKET, for MDPE hose d. ext: 32",0,0,0,0,0,
WNECCOCC63,"COUPLING, COMPRESSION, SOCKET, for MDPE hose d. ext: 63mm",0,0,0,0,0,
WNECCOCC90,"COUPLING, COMPRESSION, SOCKET, 3"", for HDPE hose ext.diam.90",27,15,15,6.075,1.5,
WNECCOCP32C,"COUPLING, COMPRESSION, PLUG ""PLASSON"",hose diam. 32",0,0,0,0,0,
WNECCOCP3M90,"COUPLING, COMPRESSION, thread male 3"" to pipe d.ext.: 90mm",15,24,15,5.4,1.16,
WNECCOCP63,"COUPLING, COMPRESSION, PLUG, for d.ext: 63mm",0,0,0,0,0,
WNECCOCR2M63,"COUPLING, COMPRESSION, thread. male 2"" to pipe d.ext:63mm",0,0,0,0,0,
WNECCOCR32C1/4M,"COUPLING, COMPRESSION, REDUCING,32x1/4"" MALE,for MDPE hose",0,0,0,0,0,
WNECCOCR32C114M,"COUPLING, COMPRESSION, thread. male 1.1/4"" to pipe d.ext32mm",0,0,0,0,0,
WNECCOCR32C1F,"COUPLING, COMPRESSION, REDUCING, 32x1"", fem., for MDPE hose",0,0,0,0,0,
WNECCOCR32C1M,"COUPLING, COMPRESSION, thread. male 1"" to pipe d.ext 32mm",6,9,6,0.324,0.08,yes
WNECCOCR32C3/4M,"COUPLING, COMPRESSION, REDUCING, 32x3/4"" MALE, for MDPE hose",0,0,0,0,0,
WNECCOCR3M63,"COUPLING, COMPRESSION, thread. male 3"" to pipe d.ext:63mm",0,0,0,0,0,
WNECCOEE25CC,"COUPLING, COMPRESSION, ELBOW, 25x25 for MDPE hose",0,0,0,0,0,
WNECCOEE32CC,"COUPLING, COMPRESSION, ELBOW,90deg,""PLASSON"",hose diam.32-32",12,6,12,0.864,0.2,yes
WNECCOEE3CC,"COUPLING, COMPRESSION, ELBOW, 3"", for HDPE hose,ext. diam.90",0,0,0,0,0,
WNECCOER25C1/2F,"COUPLING, COMPRESSION, ELBOW,REDU.,25x1/2"" fem,for MDPE hose",0,0,0,0,0,
WNECCOER32C1F,"COUPLING, COMPRESSION, ELBOW,REDU.,32x1"" fem,for MDPE hose",0,0,0,0,0,
WNECCOTT32CCC,"COUPLING, COMPRESSION, TEE, for pipe d. ext: 32mm",18,6,13,1.404,0.28,yes
WNECCOTT90CCC,"COUPLING, COMPRESSION, TEE for HDPE hose ext.diam.90",20,15,11,3.3,1.2,
WNECGABB11/4FF,"COUPLING, GALVA, BEND, 1.1/4"", thread fem/fem, large radius",0,0,0,0,0,
WNECGABB2F2F,"COUPLING, GALVA, BEND, 2"", 90deg, thr fem/fem, large radius",0,0,0,0,0,
WNECGABB2M2F,"COUPLING, GALVA, BEND, 2"",90deg,thread male/fem,large radius",7.5,17,7.5,0.95625,1.55,yes
WNECGABB2M2F45,"COUPLING, GALVA, BEND, 2"", 45deg, thr male/fem",0,0,0,0,0,
WNECGABB2M2M,"COUPLING, GALVA, BEND, 2"", 90deg, thr male/male,large radius",0,0,0,0,0,
WNECGABB3F3F,"COUPLING, GALVA, BEND, 3"", 90deg ,thr fem/fem,large radius",0,0,0,0,0,
WNECGABB3M3F,"COUPLING, GALVA, BEND, 3"", 90deg, thr male/fem,large radius",10,30,10,3,3.38,
WNECGABB3M3F45,"COUPLING, GALVA, BEND, 3"", 45deg, thr male/fem,large radius",0,0,0,0,0,
WNECGABB4F4F,"COUPLING, GALVA, BEND, 4"", 90deg, thr fem/fem,large radius",0,0,0,0,0,
WNECGABB4M4F,"COUPLING, GALVA, BEND, 4"", 90deg, thr male/fem,large radius",0,0,0,0,0,
WNECGABB4M4F45,"COUPLING, GALVA, BEND, 4"", 45deg, thr male/fem,large radius",0,0,0,0,0,
WNECGACA2M2T,"COUPLING, GALVA, ADAPTOR, thread male 2"" to hose tail 2""",10,10,6,0.6,0.55,yes
WNECGACP1M,"COUPLING, GALVA, PLUG, 1"", threaded male",0,0,0,0,0,
WNECGACP2M,"COUPLING, GALVA, PLUG, 2"", threaded male",0,0,0,0,0,
WNECGACP3/4M,"COUPLING, GALVA, PLUG, 3/4"" ,threaded male",0,0,0,0,0,yes
WNECGACR01-3/4,"COUPLING, GALVA, REDUCER, Bush 1""-3/4""",0,0,0,0,0,
WNECGACR11/2M1F,"COUPLING, GALVA, REDUCER, bush, 1.1/2""-1"", thread male/fem",5,3,5,0.075,0.22,
WNECGACR11/4F1F,"COUPLING, GALVA, REDU, socket, 1.1/4""-1"", thread fem/fem",0,0,0,0,0,
WNECGACR11/4F1M,"COUPLING, GALVA, REDU, socket, 1.1/4""-1"", thread fem/male",0,0,0,0,0,
WNECGACR11/4M1F,"COUPLING, GALVA, REDU, socket, 1.1/4""-1"", thread male/fem",0,0,0,0,0,
WNECGACR114F34F,"COUPLING, GALVA, REDU, socket, 1.1/4""-3/4"", thread fem/fem",0,0,0,0,0,
WNECGACR114M34F,"COUPLING, GALVA, REDUCER, bush, 1.1/4""-3/4"", thread male/fem",0,0,0,0,0,
WNECGACR1F3/4F,"COUPLING, GALVA, REDUCER, 1""-3/4"", thread fem/fem",0,0,0,0,0,
WNECGACR1M3/4F,"COUPLING, GALVA, REDUCER, 1""-3/4"",ND25/ND20,threa. male/fem",0,0,0,0,0,yes
WNECGACR21/2M2F,"COUPLING, GALVA, REDUCER, 2""1/2-2"",ND65/ND50,threa. male/fem",0,0,0,0,0,
WNECGACR2F11/2F,"COUPLING, GALVA, REDUCER, 2""-11/2"",thr fem/fem",0,0,0,0,0,yes
WNECGACR2F11/4F,"COUPLING, GALVA, REDUCER, 2""-11/4"", thread f/f",0,0,0,0,0,
WNECGACR2F1F,"COUPLING, GALVA, REDUCER, 2""-1"", thread f/f",0,0,0,0,0,
WNECGACR2M11/2F,"COUPLING, GALVA, REDUCER, bush, 2""-11/2"", thread male/fem",7,3,7,0.147,0.28,
WNECGACR2M1F,"COUPLING, GALVA, REDUCER, 2""-1"", thread male/fem",7,4,7,0.196,0.4,
WNECGACR2M3/4F,"COUPLING, GALVA, REDUCER, 2""-3/4"",thr male/fem",0,0,0,0,0,
WNECGACR34M12F,"COUPLING, GALVA, REDUCER, 3/4""-1/2"", thread male/fem",0,0,0,0,0,
WNECGACR3F1F,"COUPLING, GALVA, REDUCER, 3""-1"", ND80/ND25, threaded fem/fem",0,0,0,0,0,
WNECGACR3F2F,"COUPLING, GALVA, REDUCER, 3""-2"",thr fem/fem",0,0,0,0,0,
WNECGACR3F2M,"COUPLING, GALVA, REDUCER, 3""-2"", threaded fem/male",0,0,0,0,0,
WNECGACR3M1F,"COUPLING, GALVA, REDUCER, 3""-1"", ND80/ND25, thread male/fem",0,0,0,0,0,
WNECGACR3M21/2F,"COUPLING, GALVA, REDUCER, 3""-2""1/2,ND80/ND65,trea.male/fem",0,0,0,0,0,
WNECGACR3M2F,"COUPLING, GALVA, REDUCER, 3""-2"", thred male/fem.",10,5,10,0.5,0.92,
WNECGACR3M2M,"COUPLING, GALVA, REDUCER, 3""-2"",threaded male/male",0,0,0,0,0,yes
WNECGACR4F3F,"COUPLING, GALVA, REDUCER, 4""-3"", threaded fem/fem",13,10,13,1.69,1.52,
WNECGACR4M3F,"COUPLING, GALVA, REDUCER, 4""-3"",ND100/ND80,threaded male/fem",0,0,0,0,0,
WNECGAEE1,"COUPLING, GALVA, ELBOW, 1""",0,0,0,0,0,
WNECGAEE11/2F,"COUPLING, GALVA, ELBOW, 1 1/2"", 90 deg, thr fem",0,0,0,0,0,
WNECGAEE11/4F,"COUPLING, GALVA, ELBOW, 1 1/4"", 90 deg, thr fem",0,0,0,0,0,
WNECGAEE2F,"COUPLING, GALVA, ELBOW, 2"",90deg,thr.fem/fem",0,0,0,0,0,
WNECGAEE2M2F,"COUPLING, GALVA, ELBOW, 2"",90deg,thr.male/fem,sm. radius",11,8.5,7,0.6545,0.7,yes
WNECGAEE2M2M,"COUPLING, GALVA, ELBOW,2"",ND50,90deg,thr.male/male sm.radius",0,0,0,0,0,
WNECGAEE3/4MM,"COUPLING, GALVA, ELBOW, 3/4"",90deg,thr.male/male, sm radius",0,0,0,0,0,
WNECGAEE3F3F,"COUPLING, GALVA, ELBOW, 3"",ND80,90deg,thr.fem/fem,sm.radius",0,0,0,0,0,
WNECGAEE3M3F,"COUPLING, GALVA, ELBOW,3"",ND80,90deg,thr.male/fem,sm. Radius",0,0,0,0,0,
WNECGAEE3M3M,"COUPLING, GALVA, ELBOW, 3"",90deg,thr.male/male, small radius",0,0,0,0,0,
WNECGAEE4F4F,"COUPLING, GALVA, ELBOW, 4"",ND100,90deg,thr.fem/fem,sm radius",0,0,0,0,0,
WNECGAEE4M4F,"COUPLING, GALVA, ELBOW,4"",ND100,90deg,thr.male/fem,sm radius",0,0,0,0,0,
WNECGANN11/2M,"COUPLING, GALVA, LONG NIPPLE, 1""1/2,100mm,ND40,thr male/male",0,0,0,0,0,
WNECGANN11/2MM,"COUPLING, GALVA, NIPPLE, 1""1/2, ND40, threaded male/male",0,0,0,0,0,yes
WNECGANN11/4MM,"COUPLING, GALVA, NIPPLE, 1.1/4"", threaded male/male",0,0,0,0,0,
WNECGANN1MM,"COUPLING, GALVA, NIPPLE, 1"", threaded male/male",0,0,0,0,0,
WNECGANN21/2M,"COUPLING, GALVA, LONG NIPPLE, 2""1/2,100mm,ND65,thr male/male",0,0,0,0,0,
WNECGANN21/2MM,"COUPLING, GALVA, NIPPLE, 2""1/2, ND65, threaded male/male",0,0,0,0,0,
WNECGANN2M,"COUPLING, GALVA, LONG NIPPLE, 2"",100mm,ND50,thr male/male",0,0,0,0,0,
WNECGANN2M2M,"COUPLING, GALVA, NIPPLE, 2"", threaded male/male",7,7,7,0.343,0.58,
WNECGANN3/4MM,"COUPLING, GALVA, NIPPLE, 3/4"", threaded male/male",0,0,0,0,0,
WNECGANN3M,"COUPLING, GALVA, LONG NIPPLE, 3"",100mm,ND80,thr male/male",0,0,0,0,0,
WNECGANN3M3M,"COUPLING, GALVA, NIPPLE, 3"", threaded male/male",10,9,10,0.9,1.1,
WNECGANN4M,"COUPLING, GALVA, LONG NIPPLE, 4"",100mm,ND100,thr male/male",0,0,0,0,0,
WNECGANN4M4M,"COUPLING, GALVA, NIPPLE, 4"", threaded male/male",14,10,13,1.82,1.9,
WNECGASS1.1/4FF,"COUPLING, GALVA, SOCKET, 1.1/4"", threaded fem/fem",0,0,0,0,0,
WNECGASS11/2FF,"COUPLING, GALVA, SOCKET, 1.1/2"", threaded fem/fem",0,0,0,0,0,
WNECGASS1FF,"COUPLING, GALVA, SOCKET, 1"", threaded fem/fem",0,0,0,0,0,
WNECGASS2FF,"COUPLING, GALVA, SOCKET, 2"", threaded fem/fem",7.5,6.5,7.5,0.365625,0.55,
WNECGASS3/4FF,"COUPLING, GALVA, SOCKET, 3/4"" f/f",0,0,0,0,0,
WNECGASS3FF,"COUPLING, GALVA, SOCKET, 3"", threaded fem/fem",11,9,11,1.089,1.14,
WNECGASS4FF,"COUPLING, GALVA, SOCKET, 4"", threaded fem/fem",0,0,0,0,0,
WNECGATT11/4F4,"COUPLING, GALVA, CROSS, 1.1/4"", thread fem/fem/fem/fem",0,0,0,0,0,yes
WNECGATT11/4FFF,"COUPLING, GALVA, TEE, 1.1/4"", thread fem/fem/fem",0,0,0,0,0,
WNECGATT1FFF,"COUPLING, GALVA, TEE, 1"", threaded fem/fem/fem.",0,0,0,0,0,
WNECGATT2FF1/2F,"COUPLING, GALVA, TEE, reduced, 2""-1/2"", thread fem/fem/fem",0,0,0,0,0,
WNECGATT2FF114F,"COUPLING, GALVA, TEE, reduced, 2""-1.1/4"", thread fem/fem/fem",0,0,0,0,0,
WNECGATT2FF1F,"COUPLING, GALVA, TEE, reduced, 2"" - 1"", thread fem/fem/fem",0,0,0,0,0,
WNECGATT2FFF,"COUPLING, GALVA, TEE, 2"", threaded fem/fem/fem",11.5,10,7.5,0.8625,1.15,yes
WNECGATT2FFFS,"COUPLING, GALVA, TEE, 2"", with 3 ""Storz"" coupling",0,0,0,0,0,
WNECGATT3/4FFF,"COUPLING, GALVA, TEE, 3/4"", threaded fem/fem/fem",0,0,0,0,0,
WNECGATT3FF1F,"COUPLING, GALVA, TEE, reduced, 3""-1"", thread fem/fem/fem",0,0,0,0,0,
WNECGATT3FFF,"COUPLING, GALVA, TEE, 3"", ND80, threaded fem/fem/fem",16,11,13,2.288,2.6,
WNECGATT4FFF,"COUPLING, GALVA, TEE, 4"",ND 100,threaded fem x3",0,0,0,0,0,
WNECGAUU001,"GASKET FOR GALVA UNION COUPLING, 60-78 mm",0,0,0,0,0,yes
WNECGAUU1.1/4FF,"COUPLING, GALVA, SOCKET, 1.1/4"", threaded fem/fem",0,0,0,0,0,
WNECGAUU1.1/4G,"(coupling, union 1.1/4"") GASKET",0,0,0,0,0,
WNECGAUU1.14FF3,"COUPLING, GALVA, UNION, 1.1/4"", 3 pieces, threaded fem/fem",0,0,0,0,0,
WNECGAUU11/2FF,"COUPLING, GALVA, UNION, 1.1/ 2"", fem/fem",0,0,0,0,0,
WNECGAUU1FF,"COUPLING, GALVA, UNION, 1"",fem-fem",0,0,0,0,0,
WNECGAUU2F2F,"COUPLING, GALVA, UNION, in 3 pieces , 2"", threaded fem/fem",0,0,0,0,0,
WNECGAUU2FF,"COUPLING, GALVA, SOCKET, 2"", threaded fem/fem",0,0,0,0.3656,0.55,yes
WNECGAUU2G,"(coupling, union 2"") GASKET, 78 x 60 x 2mm",8,0.2,8,0.0128,0.005,
WNECGAUU2M2F,"COUPLING, GALVA, UNION, 2"", male/fem, in 3 pieces + gasket",10,10,10,1,1.25,yes
WNECGAUU3/4FF,"COUPLING, GALVA, UNION, in 3 pieces , 3/4"", threaded fem/fem",0,0,0,0,0,
WNECGAUU3FF,"COUPLING, GALVA, UNION, 3"",fem-fem",0,0,0,0,0,
WNECGAUU4FF,"COUPLING, GALVA, SOCKET, 4"", threaded fem/fem",0,0,0,0,0,
WNECGAYY2FFF,"COUPLING, GALVA, Y, 2 bended curves, 2"",thr. fem x 3",0,0,0,0,0,
WNECGUIL2TM,"COUPLING, ""Guillemin"", 2"", threaded male",0,0,0,0,0,
WNECGUIL32,"COUPLING, ADAPTOR, ""Guillemin"", 3""-2""",13,17,13,2.873,0.96,
WNECGUIL3TM,"COUPLING, ""Guillemin"", 3"", threaded male",13,8,13,1.352,0.42,
WNECIRFL3ASS,"CONNECTOR, FLANGE ASSEMBLY, 3"", complete set",0,0,0,0,0,
WNECIRFL3G,"(3"" flange) GASKET, 2mm thick rubber, 4 holes 10mm",19,0.3,19,0.1083,0.06,
WNECIRFL3M,"FLANGE, counterplate, 3"", 4 plain holes d: 10mm",19,2,19,0.722,2.6,
